InputString,Actual,Predicted_Interpolation,Correct_Interpolation,InTop10_Interpolation,InWordCloud_Interpolation,Runtime_Interpolation,Predicted_Backoff,Correct_Backoff,InTop10_Backoff,InWordCloud_Backoff,Runtime_Backoff
if it looks,like,like,TRUE,TRUE,TRUE,0.229999999999563,like,TRUE,TRUE,TRUE,0.130000000000109
am  last time i,saw,was,FALSE,FALSE,TRUE,0.300000000000182,was,FALSE,FALSE,FALSE,0.0399999999999636
from others isnt,love,a,FALSE,FALSE,FALSE,0.270000000000437,a,FALSE,FALSE,FALSE,0.229999999999563
the latest chapter,in,of,FALSE,TRUE,TRUE,0.25,of,FALSE,TRUE,TRUE,0.240000000000691
predominantly hispanic,congregation,registered,FALSE,FALSE,FALSE,0.220000000000255,registered,FALSE,FALSE,FALSE,0.199999999999818
i just want to,be,say,FALSE,TRUE,TRUE,0.330000000000837,say,FALSE,TRUE,TRUE,0.0200000000004366
recognized by their bald,heads,headed,FALSE,FALSE,FALSE,0.219999999999345,headed,FALSE,FALSE,FALSE,0.230000000000473
now so,why,i,FALSE,FALSE,TRUE,0.230000000000473,i,FALSE,FALSE,TRUE,0.220000000000255
go out to ,our,the,FALSE,TRUE,TRUE,0.329999999999927,the,FALSE,FALSE,FALSE,0.0299999999997453
good fam i called you,the,can,FALSE,FALSE,TRUE,0.279999999999745,can,FALSE,FALSE,TRUE,0.230000000000473
chief to leave office,until,of,FALSE,FALSE,FALSE,0.260000000000218,of,FALSE,FALSE,FALSE,0.239999999999782
much made the same our,foundation,new,FALSE,FALSE,FALSE,0.279999999999745,new,FALSE,FALSE,FALSE,0.270000000000437
i do believe,that,that,TRUE,TRUE,TRUE,0.239999999999782,that,TRUE,TRUE,TRUE,0.220000000000255
document was a,part,great,FALSE,FALSE,TRUE,0.350000000000364,great,FALSE,FALSE,TRUE,0.109999999999673
 valuable,insights,as,FALSE,FALSE,FALSE,0.109999999999673,as,FALSE,FALSE,FALSE,0.109999999999673
a little too straight,into,to,FALSE,TRUE,TRUE,0.289999999999964,to,FALSE,TRUE,TRUE,0.260000000000218
you got,me,my,FALSE,TRUE,TRUE,0.199999999999818,my,FALSE,FALSE,FALSE,0.0799999999999272
bbq and drink with me,and,and,TRUE,TRUE,TRUE,0.25,and,TRUE,TRUE,TRUE,0.119999999999891
government out of the,way,way,TRUE,TRUE,TRUE,0.559999999999491,way,TRUE,TRUE,TRUE,0.0500000000001819
in may,challenge,the,FALSE,FALSE,FALSE,0.220000000000255,to,FALSE,FALSE,FALSE,0.0999999999994543
get a save,then,the,FALSE,FALSE,FALSE,0.239999999999782,the,FALSE,FALSE,FALSE,0.229999999999563
stay tune,for,in,FALSE,FALSE,FALSE,0.220000000000255,in,FALSE,FALSE,FALSE,0.199999999999818
uso keep up,the,the,TRUE,TRUE,TRUE,0.220000000000255,the,TRUE,TRUE,TRUE,0.089999999999236
like and as,soon,much,FALSE,FALSE,TRUE,0.25,much,FALSE,FALSE,FALSE,0.1200000000008
of christmas giveaway,on,for,FALSE,FALSE,FALSE,0.229999999999563,for,FALSE,FALSE,FALSE,0.240000000000691
cute i cant hardly,stand,ever,FALSE,FALSE,FALSE,0.25,ever,FALSE,FALSE,FALSE,0.239999999999782
fd site asks you,to,can,FALSE,TRUE,TRUE,0.279999999999745,can,FALSE,TRUE,TRUE,0.270000000000437
toward that being,unlikely,said,FALSE,FALSE,FALSE,0.25,said,FALSE,FALSE,FALSE,0.139999999999418
know new,york,york,TRUE,TRUE,TRUE,0.210000000000036,york,TRUE,TRUE,TRUE,0.0799999999999272
on his,face,way,FALSE,TRUE,TRUE,0.230000000000473,way,FALSE,TRUE,TRUE,0.0799999999999272
the rest of,the,the,TRUE,TRUE,TRUE,0.3100000000004,the,TRUE,TRUE,TRUE,0.0500000000001819
batman or,superman,a,FALSE,FALSE,FALSE,0.219999999999345,a,FALSE,FALSE,FALSE,0.210000000000036
corner of menaul ,carlisle,the,FALSE,FALSE,FALSE,0.220000000000255,the,FALSE,FALSE,FALSE,0.229999999999563
this wasnt,a,a,TRUE,TRUE,TRUE,0.220000000000255,a,TRUE,TRUE,TRUE,0.210000000000036
this story,makes,i,FALSE,FALSE,FALSE,0.220000000000255,i,FALSE,FALSE,FALSE,0.109999999999673
from shore,to,up,FALSE,FALSE,FALSE,0.210000000000036,up,FALSE,FALSE,FALSE,0.180000000000291
noit fits in ur,purse,name,FALSE,FALSE,FALSE,0.25,name,FALSE,FALSE,FALSE,0.239999999999782
because of the resistance,of,to,FALSE,FALSE,FALSE,0.279999999999745,to,FALSE,FALSE,FALSE,0.270000000000437
reported no problems with the,ballots,same,FALSE,FALSE,FALSE,0.550000000000182,family,FALSE,FALSE,FALSE,0.119999999999891
the lions have done,a,a,TRUE,TRUE,TRUE,0.25,something,FALSE,TRUE,TRUE,0.130000000000109
the lakers getting,whipped,a,FALSE,FALSE,FALSE,0.230000000000473,a,FALSE,FALSE,FALSE,0.239999999999782
single in,the,the,TRUE,TRUE,TRUE,0.25,the,TRUE,TRUE,TRUE,0.0900000000001455
record with a  era,last,the,FALSE,FALSE,FALSE,0.280000000000655,the,FALSE,FALSE,FALSE,0.139999999999418
for the,support,first,FALSE,FALSE,TRUE,0.420000000000073,first,FALSE,FALSE,TRUE,0.0799999999999272
known but at the,time,end,FALSE,TRUE,TRUE,0.539999999999964,end,FALSE,TRUE,TRUE,0.0300000000006548
vegas ohmygawd i live in,vegas,the,FALSE,FALSE,TRUE,0.289999999999964,the,FALSE,FALSE,FALSE,0.119999999999891
memorial for you,anyway,to,FALSE,FALSE,FALSE,0.25,to,FALSE,FALSE,FALSE,0.0999999999994543
ties that,bind,i,FALSE,FALSE,FALSE,0.279999999999745,i,FALSE,FALSE,FALSE,0.25
before am look out,world,for,FALSE,FALSE,FALSE,0.25,for,FALSE,FALSE,FALSE,0.130000000000109
republican insistence on provisions to,block,the,FALSE,FALSE,TRUE,0.350000000000364,the,FALSE,FALSE,TRUE,0.319999999999709
contract dm,cant,me,FALSE,FALSE,FALSE,0.210000000000036,me,FALSE,FALSE,FALSE,0.180000000000291
to  pm,to,the,FALSE,TRUE,TRUE,0.220000000000255,to,TRUE,TRUE,TRUE,0.0900000000001455
for i get back on,tuesday,the,FALSE,FALSE,TRUE,0.280000000000655,the,FALSE,FALSE,FALSE,0.119999999999891
paste to the,usual,us,FALSE,FALSE,TRUE,0.529999999999745,us,FALSE,FALSE,FALSE,0.139999999999418
time so you can actually,get,a,FALSE,FALSE,TRUE,0.259999999999309,a,FALSE,FALSE,TRUE,0.25
nature it is now necessary,to,to,TRUE,TRUE,TRUE,0.279999999999745,to,TRUE,TRUE,TRUE,0.270000000000437
which engages the,whole,whole,TRUE,TRUE,TRUE,0.450000000000728,whole,TRUE,TRUE,TRUE,0.109999999999673
theater event,that,in,FALSE,FALSE,TRUE,0.230000000000473,in,FALSE,FALSE,TRUE,0.220000000000255
 yes yes,you,i,FALSE,TRUE,TRUE,0.190000000000509,i,FALSE,TRUE,TRUE,0.069999999999709
we figure,out,out,TRUE,TRUE,TRUE,0.199999999999818,out,TRUE,TRUE,TRUE,0.170000000000073
heres wishing the both of,you,them,FALSE,TRUE,TRUE,0.309999999999491,them,FALSE,TRUE,TRUE,0.130000000000109
when every desirable,home,the,FALSE,FALSE,FALSE,0.239999999999782,the,FALSE,FALSE,FALSE,0.239999999999782
die without ever,getting,seen,FALSE,FALSE,TRUE,0.25,seen,FALSE,FALSE,TRUE,0.239999999999782
company from the,s,beginning,FALSE,TRUE,TRUE,0.430000000000291,beginning,FALSE,TRUE,TRUE,0.110000000000582
atlanta chicago dallas,la,in,FALSE,FALSE,FALSE,0.220000000000255,in,FALSE,FALSE,FALSE,0.239999999999782
at some point,now,in,FALSE,FALSE,TRUE,0.25,in,FALSE,FALSE,FALSE,0.0299999999997453
word island right,in,now,FALSE,TRUE,TRUE,0.25,now,FALSE,TRUE,TRUE,0.239999999999782
weird convergence of reading,draces,and,FALSE,FALSE,FALSE,0.260000000000218,and,FALSE,FALSE,FALSE,0.130000000000109
tweeting about how,high,to,FALSE,FALSE,TRUE,0.25,to,FALSE,FALSE,FALSE,0.110000000000582
is reporting from vatech,press,the,FALSE,FALSE,FALSE,0.229999999999563,the,FALSE,FALSE,FALSE,0.230000000000473
make a facebook,status,page,FALSE,TRUE,TRUE,0.25,page,FALSE,TRUE,TRUE,0.109999999999673
wheres the badugitd,events,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.229999999999563
handed out sunglasses,and,and,TRUE,TRUE,TRUE,0.270000000000437,and,TRUE,TRUE,TRUE,0.25
me hey,i,i,TRUE,TRUE,TRUE,0.210000000000036,i,TRUE,TRUE,TRUE,0.180000000000291
you should follow to,hear,the,FALSE,FALSE,TRUE,0.319999999999709,the,FALSE,FALSE,TRUE,0.300000000000182
lies lies lies lies lies,lies,lies,TRUE,TRUE,TRUE,0.25,lies,TRUE,TRUE,TRUE,0.0199999999995271
time unfortunately some among,us,the,FALSE,TRUE,TRUE,0.25,the,FALSE,TRUE,TRUE,0.199999999999818
the recipe yields two,servings,years,FALSE,FALSE,TRUE,0.210000000000036,years,FALSE,FALSE,TRUE,0.1899999999996
wont work him youre,holding,not,FALSE,FALSE,FALSE,0.25,not,FALSE,FALSE,FALSE,0.25
valuables ,no,the,FALSE,FALSE,FALSE,0.0900000000001455,the,FALSE,FALSE,FALSE,0.109999999999673
sister wont even go see,a,it,FALSE,TRUE,TRUE,0.25,it,FALSE,FALSE,FALSE,0.130000000000109
flaws emotional traits,and,the,FALSE,TRUE,TRUE,0.270000000000437,the,FALSE,TRUE,TRUE,0.25
free koolaid is like ,free,a,FALSE,FALSE,FALSE,0.25,a,FALSE,FALSE,FALSE,0.1299999999992
like it,all,was,FALSE,FALSE,TRUE,0.239999999999782,was,FALSE,FALSE,FALSE,0.0600000000004002
that and,its,the,FALSE,FALSE,TRUE,0.319999999999709,i,FALSE,FALSE,FALSE,0.089999999999236
the whole househow,the,the,TRUE,TRUE,TRUE,0.229999999999563,the,TRUE,TRUE,TRUE,0.230000000000473
indians up ,after,to,FALSE,FALSE,TRUE,0.220000000000255,to,FALSE,FALSE,TRUE,0.199999999999818
of something as stupid as,drive,a,FALSE,FALSE,FALSE,0.270000000000437,a,FALSE,FALSE,FALSE,0.279999999999745
treatment then extends patient,life,and,FALSE,FALSE,FALSE,0.269999999999527,and,FALSE,FALSE,FALSE,0.25
the media services folks,tape,are,FALSE,FALSE,FALSE,0.229999999999563,are,FALSE,FALSE,FALSE,0.219999999999345
few days to,get,get,TRUE,TRUE,TRUE,0.25,get,TRUE,TRUE,TRUE,0.0299999999997453
get sing,it,the,FALSE,TRUE,TRUE,0.219999999999345,the,FALSE,TRUE,TRUE,0.190000000000509
to some new places we,havenât,are,FALSE,FALSE,FALSE,0.25,are,FALSE,FALSE,FALSE,0.229999999999563
but there were some boos,i,the,FALSE,TRUE,TRUE,0.220000000000255,the,FALSE,TRUE,TRUE,0.25
they prob gona be,dealers,a,FALSE,FALSE,FALSE,0.269999999999527,a,FALSE,FALSE,FALSE,0.239999999999782
with lemon juice and garlic,acted,and,FALSE,FALSE,FALSE,0.25,and,FALSE,FALSE,FALSE,0.270000000000437
the gas no let upnyr,is,the,FALSE,TRUE,TRUE,0.240000000000691,the,FALSE,TRUE,TRUE,0.229999999999563
i think one,of,of,TRUE,TRUE,TRUE,0.259999999999309,of,TRUE,TRUE,TRUE,0.0500000000001819
the one,to,who,FALSE,TRUE,TRUE,0.229999999999563,who,FALSE,TRUE,TRUE,0.100000000000364
i noticed,a,that,FALSE,TRUE,TRUE,0.230000000000473,that,FALSE,TRUE,TRUE,0.0799999999999272
my photo i havent,grown,been,FALSE,FALSE,FALSE,0.25,seen,FALSE,FALSE,FALSE,0.100000000000364
rixos  thinks,hes,the,FALSE,TRUE,TRUE,0.239999999999782,a,FALSE,FALSE,FALSE,0.119999999999891
a front,when,row,FALSE,TRUE,TRUE,0.220000000000255,row,FALSE,FALSE,FALSE,0.0799999999999272
carolina is the only state,outside,and,FALSE,FALSE,FALSE,0.280000000000655,and,FALSE,FALSE,FALSE,0.269999999999527
by me just,a,say,FALSE,TRUE,TRUE,0.220000000000255,say,FALSE,FALSE,FALSE,0.0900000000001455
why thank youbut,arent,you,FALSE,FALSE,FALSE,0.1899999999996,you,FALSE,FALSE,FALSE,0.220000000000255
all licked,our,the,FALSE,FALSE,FALSE,0.199999999999818,the,FALSE,FALSE,FALSE,0.200000000000728
awesome festival films,film,most,FALSE,FALSE,FALSE,0.239999999999782,most,FALSE,FALSE,FALSE,0.220000000000255
was coloring up,some,to,FALSE,FALSE,TRUE,0.240000000000691,to,FALSE,FALSE,TRUE,0.219999999999345
my socks have gesso on,them,the,FALSE,FALSE,TRUE,0.280000000000655,the,FALSE,FALSE,TRUE,0.259999999999309
found some craisins in,my,the,FALSE,TRUE,TRUE,0.279999999999745,the,FALSE,TRUE,TRUE,0.25
which were,made,not,FALSE,FALSE,TRUE,0.180000000000291,not,FALSE,FALSE,TRUE,0.140000000000327
melbourne for their scratch,shows,the,FALSE,FALSE,FALSE,0.1899999999996,the,FALSE,FALSE,FALSE,0.170000000000073
athletes follow and add,the,to,FALSE,TRUE,TRUE,0.170000000000073,to,FALSE,TRUE,TRUE,0.069999999999709
did she,decided,was,FALSE,FALSE,TRUE,0.119999999999891,was,FALSE,FALSE,TRUE,0.130000000000109
to increase,twitter,the,FALSE,FALSE,FALSE,0.140000000000327,the,FALSE,FALSE,FALSE,0.0399999999999636
fire that apparently,started,im,FALSE,FALSE,FALSE,0.160000000000764,im,FALSE,FALSE,FALSE,0.140000000000327
his dog he kicks it,to,was,FALSE,TRUE,TRUE,0.149999999999636,was,FALSE,TRUE,TRUE,0.130000000000109
care a south australianbased firm,involved,that,FALSE,FALSE,FALSE,0.269999999999527,that,FALSE,FALSE,FALSE,0.260000000000218
 years ago my,wife,life,FALSE,FALSE,TRUE,0.269999999999527,life,FALSE,FALSE,TRUE,0.25
angeles called the rock,which,and,FALSE,FALSE,TRUE,0.270000000000437,and,FALSE,FALSE,FALSE,0.140000000000327
we had,always,a,FALSE,FALSE,TRUE,0.220000000000255,a,FALSE,FALSE,FALSE,0.109999999999673
be saying you hate,green,when,FALSE,FALSE,FALSE,0.269999999999527,when,FALSE,FALSE,FALSE,0.110000000000582
at the latino,memphis,the,FALSE,FALSE,FALSE,0.240000000000691,the,FALSE,FALSE,FALSE,0.229999999999563
max and i got,paired,to,FALSE,FALSE,FALSE,0.270000000000437,to,FALSE,FALSE,FALSE,0.0399999999999636
and a lawn mower a,lawn,few,FALSE,FALSE,TRUE,0.380000000000109,few,FALSE,FALSE,TRUE,0.360000000000582
making a,life,decision,FALSE,FALSE,TRUE,0.329999999999927,decision,FALSE,FALSE,FALSE,0.069999999999709
really âneedâ,to,the,FALSE,TRUE,TRUE,1.26000000000022,the,FALSE,TRUE,TRUE,1.26999999999953
from kensington entitled,so,to,FALSE,FALSE,FALSE,0.280000000000655,to,FALSE,FALSE,FALSE,0.230000000000473
schedule and,is,the,FALSE,FALSE,TRUE,0.3100000000004,the,FALSE,FALSE,TRUE,0.300000000000182
silverdollarsize polenta,cake,the,FALSE,FALSE,FALSE,0.210000000000036,the,FALSE,FALSE,FALSE,0.1899999999996
at east chase tonight,at,at,TRUE,TRUE,TRUE,0.279999999999745,at,TRUE,TRUE,TRUE,0.25
ninth season will,be,be,TRUE,TRUE,TRUE,0.229999999999563,begin,FALSE,TRUE,TRUE,0.109999999999673
of being,cold,a,FALSE,FALSE,FALSE,0.219999999999345,a,FALSE,FALSE,FALSE,0.0799999999999272
an amazing to shed fat,and,and,TRUE,TRUE,TRUE,0.25,and,TRUE,TRUE,TRUE,0.230000000000473
course everyone knows,that,that,TRUE,TRUE,TRUE,0.230000000000473,that,TRUE,TRUE,TRUE,0.239999999999782
aww hes singing boyfriend,by,and,FALSE,FALSE,FALSE,0.260000000000218,and,FALSE,FALSE,FALSE,0.239999999999782
remember ever having,a,a,TRUE,TRUE,TRUE,0.239999999999782,a,TRUE,TRUE,TRUE,0.25
 telemarketing calls from local,cell,governments,FALSE,FALSE,FALSE,0.25,governments,FALSE,FALSE,FALSE,0.219999999999345
dog would,that,be,FALSE,FALSE,TRUE,0.199999999999818,be,FALSE,FALSE,TRUE,0.190000000000509
to go its always,great,a,FALSE,FALSE,TRUE,0.279999999999745,a,FALSE,FALSE,FALSE,0.119999999999891
in a waitandsee mode,again,the,FALSE,FALSE,FALSE,0.260000000000218,the,FALSE,FALSE,FALSE,0.239999999999782
in north portland what an,emotional,awesome,FALSE,FALSE,TRUE,0.279999999999745,awesome,FALSE,FALSE,FALSE,0.130000000000109
overunder of a,clash,new,FALSE,FALSE,FALSE,0.360000000000582,new,FALSE,FALSE,FALSE,0.130000000000109
gold silver,and,and,TRUE,TRUE,TRUE,0.220000000000255,and,TRUE,TRUE,TRUE,0.1899999999996
letters end,up,of,FALSE,TRUE,TRUE,0.220000000000255,of,FALSE,TRUE,TRUE,0.220000000000255
go see it if you,havent,dont,FALSE,TRUE,TRUE,0.259999999999309,can,FALSE,FALSE,FALSE,0.0600000000004002
enjoy with,great,the,FALSE,FALSE,TRUE,0.180000000000291,the,FALSE,FALSE,TRUE,0.199999999999818
high headed to whitman college,that,football,FALSE,FALSE,TRUE,0.259999999999309,football,FALSE,FALSE,TRUE,0.25
arrangements for the swimmer are,yet,you,FALSE,FALSE,TRUE,0.279999999999745,you,FALSE,FALSE,TRUE,0.279999999999745
what a,gr,great,FALSE,FALSE,FALSE,0.329999999999927,great,FALSE,FALSE,FALSE,0.0799999999999272
we tend to not use,the,the,TRUE,TRUE,TRUE,0.259999999999309,the,TRUE,TRUE,TRUE,0.0700000000006185
pupils at comprehensives about ,reach,the,FALSE,FALSE,FALSE,0.269999999999527,the,FALSE,FALSE,FALSE,0.25
your numberâ the space,between,i,FALSE,TRUE,TRUE,0.409999999999855,i,FALSE,TRUE,TRUE,0.280000000000655
it mean my kids are,impervious,so,FALSE,FALSE,FALSE,0.300000000000182,so,FALSE,FALSE,FALSE,0.119999999999891
completely random note,my,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.239999999999782
fed ex,field,the,FALSE,FALSE,FALSE,0.210000000000036,the,FALSE,FALSE,FALSE,0.199999999999818
having some,alone,of,FALSE,FALSE,FALSE,0.220000000000255,of,FALSE,FALSE,FALSE,0.199999999999818
ill be the best you,ever,can,FALSE,FALSE,TRUE,0.25,can,FALSE,FALSE,TRUE,0.260000000000218
left knee and,guards,the,FALSE,FALSE,FALSE,0.329999999999927,the,FALSE,FALSE,FALSE,0.309999999999491
the fishing,looks,for,FALSE,FALSE,FALSE,0.220000000000255,for,FALSE,FALSE,FALSE,0.229999999999563
the floor,making,of,FALSE,FALSE,FALSE,0.220000000000255,of,FALSE,FALSE,FALSE,0.0900000000001455
earned out,your,of,FALSE,FALSE,TRUE,0.230000000000473,of,FALSE,FALSE,TRUE,0.220000000000255
set your,goals,goals,TRUE,TRUE,TRUE,0.220000000000255,goals,TRUE,TRUE,TRUE,0.0799999999999272
year it seems and,i,the,FALSE,TRUE,TRUE,0.359999999999673,the,FALSE,TRUE,TRUE,0.350000000000364
passenger inside the,bus,house,FALSE,FALSE,TRUE,0.460000000000036,beltway,FALSE,FALSE,FALSE,0.109999999999673
jen snapped up,this,to,FALSE,FALSE,TRUE,0.239999999999782,to,FALSE,FALSE,TRUE,0.230000000000473
tony cha,head,the,FALSE,FALSE,FALSE,0.219999999999345,the,FALSE,FALSE,FALSE,0.199999999999818
thanks for the follow,xoxo,i,FALSE,FALSE,FALSE,0.260000000000218,i,FALSE,FALSE,FALSE,0.0399999999999636
thunder storms as well,which,as,FALSE,FALSE,FALSE,0.279999999999745,as,FALSE,FALSE,FALSE,0.130000000000109
choices by,selling,the,FALSE,FALSE,TRUE,0.220000000000255,the,FALSE,FALSE,TRUE,0.210000000000036
request one,from,of,FALSE,FALSE,TRUE,0.210000000000036,of,FALSE,FALSE,TRUE,0.219999999999345
scrambling for a,roster,few,FALSE,FALSE,FALSE,0.360000000000582,few,FALSE,FALSE,FALSE,0.109999999999673
lots of playing lots of,fun,people,FALSE,TRUE,TRUE,0.3100000000004,people,FALSE,TRUE,TRUE,0.1299999999992
awsome account related to,watch,the,FALSE,FALSE,TRUE,0.329999999999927,the,FALSE,FALSE,FALSE,0.140000000000327
the class how he,was,was,TRUE,TRUE,TRUE,0.260000000000218,was,TRUE,TRUE,TRUE,0.130000000000109
but that shirt,is,and,FALSE,TRUE,TRUE,0.25,and,FALSE,TRUE,TRUE,0.229999999999563
lebanese dishes,his,that,FALSE,FALSE,FALSE,0.199999999999818,that,FALSE,FALSE,FALSE,0.199999999999818
pick they are so good,together,for,FALSE,FALSE,FALSE,0.269999999999527,for,FALSE,FALSE,FALSE,0.0600000000004002
we are,young,not,FALSE,FALSE,TRUE,0.239999999999782,not,FALSE,FALSE,TRUE,0.069999999999709
im done for,the,the,TRUE,TRUE,TRUE,0.270000000000437,the,TRUE,TRUE,TRUE,0.109999999999673
getting a free,photoshoot,ride,FALSE,FALSE,FALSE,0.25,ride,FALSE,FALSE,FALSE,0.110000000000582
sanford police release  calls,from,the,FALSE,TRUE,TRUE,0.25,the,FALSE,FALSE,FALSE,0.119999999999891
to shades of africa,shout,for,FALSE,FALSE,FALSE,0.269999999999527,for,FALSE,FALSE,FALSE,0.25
comes with,a,a,TRUE,TRUE,TRUE,0.220000000000255,a,TRUE,TRUE,TRUE,0.0799999999999272
just got,tebowed,a,FALSE,FALSE,TRUE,0.1899999999996,a,FALSE,FALSE,FALSE,0.0799999999999272
